text,offline_crime,online_crime,drugs,gambling,pornography,prostitution,slavery,suicide,terrorism,weapons,body_shaming,health_shaming,politics,racism,religion,sexual_minorities,sexism,social_injustice
не работайте вместеэто ошибкаищите работу в разных местаходному заплатили-другого обдурили по деньгам-так часто бываети в Мак не иди-там дурят по зарплате,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Хуейки, идиот. Переплачивают только обманутые нищеброды.",0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Не заработная плата чушь несусветная, а ЗАРАБОТАННАЯ. Вот так нас и дурят. Платят заработную, а не ЗАРАБОТАННУЮ",0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Что бы сделать олигархов нищими как народ?,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Причем тут воры. Я говорю лишь про зарплату, без бизнесов и прочих заработков. Платят нормально только в ДС и ДС2. ИТ и еще часть специалистов могут работать удаленно. Все. Вся остальная территория не может получать нормальную зарплату.",0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"1 ты тупой? без обид, но я не знаю как написать по другому 2 кто мне что впарил то? ты так и не ответил 3 разводила тут только ты, а точнее просто невежда а теперь минутка просвещения невежд, титановые фильтры придумали не разводилы, они существуют уже не один десяток лет, и применяются в промышленных установках, где проходят строжайший контроль и все испытания, следовательно имеют все сертификаты. применяют их во всем мире, вот незадача то да? дай угадаю, весь мир развели, весь мир тупые, все пидорасы, а ты дартоньян? чую чем то пахнет, интересно, чем же?.. то, что они появились в россии недавно и о них услашали всякие невежды, не значит что они плохи, фильтры хорошие, но очень дорогие. только поэтому я и поставил обычный механический фильтр. для особо тугих - у меня нет титанового фильтра, слишком дорого",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"id (OP)>Сидеть за 20ксука какая же ебанутая мразь этот опя не понял, 20к для тебя, такого охуенного, маленькие деньги?ну так устройся на 100. некуда? там может ты дерьмо обычное, чья работа дороже 20к не стоит?я просто хуею с дауна",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Блять если тупой, то не иди в Бауманку... Пошел бы в ПТУ тогда уж.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Маргиналодауны это полуобразованный мусор их хрущевок, потомственные люмпены. Тупые люди всегда компенсируют свою тупость агрессией.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
И это все равно все еще лучше быдлоалкаша с митинского радиорынка.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Вы пробудили древнее зло из подвала 9ти-иташки.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
А свиньи разве умеют читать?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
таковы реалии.. убивать для еды приходится.. и горожане от этого отвыкли..я лично максимум рыбу убивалапотому что в деревне не жила.. но если бы не на кого было свалить это дело куда б я делась?? пришлось бы самой,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Конечно дело в интернете, но он не создаёт омеганов, а выявляет. Живя в дерене, знаешь омеганов только из своей и соседней деревни.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"1. Представитель низших слоев общества, бесправный человек, являющийся собственностью рабовладельца.2. Человек, попавший в зависимость от чего-либо или в подчинение кому-либо.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
id (OP)Не ну а че еще делать то? Вот что? А если мамка с папкой не в состоянии кормить сыну до 27 то и еще один вопрос возникает жить то на что? На что блядь?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"id (OP)Пацаны, я вот тоже не хочу работать, не хочу какой-то там коллектив, не хочу столько времени отдавать какой-неинтересной шляпе.Но откуда деньги брать?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"видимо ты совсем не понимаешь разницы между социальным статусом и деятельностью. тогда ответь на вопрос: почему бомжи лазают по помойкам, собирают бутылки, сшибают мелочь на боярышник , а не уходят с утра на работу, а вернувшись домой не засаживаются перед телеком или компом?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Куда можно пойти работать в 12 лет? очень нужны деньги и родителям ((,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Мой адрес не дом и не улицаМой адрес Великая Русь))),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"На прииске жили в бараках как собаки, как рабы. Я видел такие организации. Бытовые условия на нуле. Антисанитария.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Так почему же ты до сих пор только думаешь об ипотеке и женитьбе? Да и родители с 90х так видимо ничего не придумали,что бы помочь,я думаю ты вообще деревенский парень.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Ты че, 2080 не могла подарить? Что за нищебродство... Я бы психанул.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(OP)>Анон, а ты никогда не задумывался о том, насколько жизнь материально обеспеченного человека отличается от жизни бедняка?Интернет у всех одинаковый. В реальность нужны лишь средства для существования тушки, всё остальное для быдла.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
>Ты работу сравниваешь с пособием? Конечно ему блять никто не хочет деньги за просто так платить.Пособие не сильно меньше работы продавцом в макдаке.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
А зарплата Средняя по стране 45 это как раз уровень рабства Чисто еда одежда и на проезд до работы,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"А смысл? Я жлоб, деньги берегу",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"А толку? Шлюхи будут обвинять государство, мужиков, бедность, экономику, но не себя.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
А чего ты сразу кидаешься с оскорблениями как псина бешеная Да я подъебал тебя но справедливо потому что ты тупой нищий сын алкашей и не можешь ничего толкового высрать😊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ахахаххаах у меня один знакомый николай в тюрьме,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Бедность это приговор. Ты несчастный полудурок-нищук. Будущего у тебя нет.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"К вопросу о быдлоте, какая разница на чеми в чем ты, быдло лоха видит из далека, ко мне ни пешком, ни на доске не доебывались.Дх-дивижн-кун",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Как ты смел сомневаться презренный холоп,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"мне некогда, я почти нищий, надо работать чтобы нищенские свои деньги получать",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Не пизди, соседушка, у тебя кроме стервы-жены и кредита за свадьбу нет нихуя.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Никогда не понимал почему нищету используют в качестве оскорбления,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Нищенство - оно в крови уже у россиян. Годы селекции, хуле.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
он грит заработок в интернете интересует грю да,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Они нищие левые дебилы у которых даже нету денег на винтовку Мосина,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
По моим жилам течет голубая кровь,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Позор. Клеймо неудачника. Порицание знакомых и унижение.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Разве так общаются нормальные люди? Или ты опустился до уровня меня? До уровня дебила-опа у которого зона комфорта в своей голове?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Росстат Нищим теперь в России стал каждый седьмой Армия бедных выросла почти до 20 миллионов человек,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
смешно как топите за убогость жизни выбирая критерием деньги,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Судя по диалекту и качеству пруфов ты либо нищий люмпен либо оч тупой школьник,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Чё вспомнил Зорро и его немого слугу,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Это нечто больше, само собой. Целое явление, культурный пласт.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Я на мамины деньги живу какие еще нищенские зарплаты,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Мне 30, живу с мамой, зп всего 20к, не вижу смысла жить без мамы в своей де мухосрани, вот если перекатиться в миллионник, то да, а так смысл 10к отдавать?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Как найти подработку нищему студенту-очнику ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
внукам блять когда этот старый пердун уже помрет и оставит квартирубабушкезамени на дедушку,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Народ а правда что всему трудуспособному населению хватает рабочих мест ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Я тоже живу в мухосрани со средухой в 15к, получаю 50к, и это копейки. Я хуй знает как ты собираешься гарантировать себе хоть какую-то старость с текущей инфляцией и такими зарплатами.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Ты можешь только урвать у тех у кого сейчас дохуя денег, так как остальные в раше нищенки и почти ничего не имеют тратя половину доходов на жратву.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Родители живут в мухосранске 10к жителей, на местных фабриках платят 2.5-6к. За <2к работают только клерки в администрации на пол ставки",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
официально скажи предприниматели не хотят оформлять потому что держава берёт большой налогсостоял на бирже трудабыл домашней домработницейи напиши им держава гов-но и идите вы накуй,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
